04/21/2016 07:29:46 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 07:50:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 07:51:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 07:52:41 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 07:54:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 07:55:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:01:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:22:48 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:30:41 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:31:00 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:31:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:39:59 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:40:08 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/09/2016 08:44:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:05:58 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:17:57 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:18:17 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:19:19 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:19:37 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:19:54 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:20:13 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:20:28 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:20:40 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:23:23 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:23:33 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/10/2016 06:24:06 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/12/2016 06:50:30 am  192.168.1.100 Your browser: Google Chrome 50.0.2661.89 on linux reports: <br >Mozilla/5.0 (Linux; Android 4.1.2; LG-P760 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36
05/12/2016 06:50:55 am  192.168.1.100 Your browser: Google Chrome 50.0.2661.89 on linux reports: <br >Mozilla/5.0 (Linux; Android 4.1.2; LG-P760 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36
05/12/2016 06:51:33 am  192.168.1.100 Your browser: Google Chrome 50.0.2661.89 on linux reports: <br >Mozilla/5.0 (Linux; Android 4.1.2; LG-P760 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36
05/12/2016 06:51:56 am  192.168.1.100 Your browser: Google Chrome 50.0.2661.89 on linux reports: <br >Mozilla/5.0 (Linux; Android 4.1.2; LG-P760 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36
05/12/2016 06:52:19 am  192.168.1.100 Your browser: Google Chrome 50.0.2661.89 on linux reports: <br >Mozilla/5.0 (Linux; Android 4.1.2; LG-P760 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36
05/30/2016 10:20:56 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 04:58:45 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:25:32 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:38:09 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:38:10 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:41:24 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:41:25 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:41:53 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:41:53 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:42:24 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:42:25 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:43:27 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:43:27 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:43:39 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:43:39 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:45:54 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:45:55 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:52:27 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:52:28 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:52:47 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:52:48 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:56:04 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 05:56:05 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:46:52 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:46:53 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:47:55 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:47:55 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 02:06:06 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 02:06:09 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 02:09:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 02:22:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 02:42:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 04:38:38 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:07:16 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:19:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:24:21 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:24:28 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:24:33 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:24:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:25:06 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:25:30 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:25:38 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:35:41 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:35:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:35:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:36:56 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:40:31 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:40:33 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:42:26 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:42:34 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:44:11 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:45:26 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:47:53 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:50:48 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:52:28 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 06:59:44 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:00:10 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:01:44 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:02:30 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:03:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:06:18 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:09:36 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:10:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:36:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:45:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:45:26 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:49:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:53:16 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:56:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:58:15 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 07:58:53 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 08:03:47 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 08:03:59 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
05/31/2016 08:05:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
06/01/2016 02:16:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
